path,accents,sentence
common_voice_en_37474524.mp3,"German English,Non native speaker",Historical truth is something he is not bound to
common_voice_en_37474535.mp3,"German English,Non native speaker",He pushes Sally away upsetting her
common_voice_en_37474541.mp3,"German English,Non native speaker",There are also a host of powerups that affect gameplay
common_voice_en_37474546.mp3,"German English,Non native speaker",RiverCenter operates under contract with Tickets dot com and runs performances yearround
common_voice_en_37474573.mp3,"German English,Non native speaker",The school has a partnership with Saint Johns University a large Catholic university
common_voice_en_37523877.mp3,"German English,Non native speaker",Commercial tanning facilities offer an alternative means of phototherapy outside of a doctors office
common_voice_en_37523880.mp3,"German English,Non native speaker",He was the chief scientist on board the Glomar Challenger
common_voice_en_37523891.mp3,"German English,Non native speaker",India the nineteenth century
common_voice_en_37523895.mp3,"German English,Non native speaker",Alcohol may be metabolised more slowly if liver function is impaired
common_voice_en_37523897.mp3,"German English,Non native speaker",For his gallant conduct he was thanked by Congress
common_voice_en_37523905.mp3,"German English,Non native speaker",This would cause her to be recognized as a world authority on heart defects
common_voice_en_37523911.mp3,"German English,Non native speaker",The Kingdom of Kandy was the only independent Sinhalese kingdom to survive
common_voice_en_37523915.mp3,"German English,Non native speaker",Shortly thereafter the group announced touring plans opening for the progressive metal band Tool
common_voice_en_37523919.mp3,"German English,Non native speaker",Author John Calvin Of Noyon
common_voice_en_37523942.mp3,"German English,Non native speaker",His friends Waya and Ochi also enter the qualifying matches
common_voice_en_37523946.mp3,"German English,Non native speaker",In regards to her children she plays favorites with Laurie and Eric
common_voice_en_37523961.mp3,"German English,Non native speaker",Many other buildings and properties were damaged significantly
common_voice_en_37523969.mp3,"German English,Non native speaker",While public goods are often provided by governments this is not always the case
common_voice_en_37523973.mp3,"German English,Non native speaker",Usually these games involve one student from each class
common_voice_en_37524000.mp3,"German English,Non native speaker",It resembles an exaggerated version of Bhutan
common_voice_en_37524017.mp3,"German English,Non native speaker",Especially noteworthy attacks have been marked in bold type
common_voice_en_37524043.mp3,"German English,Non native speaker",Essendon has one island platform with two faces and one side platform
common_voice_en_37524064.mp3,"German English,Non native speaker",This would not have been possible under the more extreme makeup
common_voice_en_37524066.mp3,"German English,Non native speaker",In other cases he or she may simply not be able to dance
common_voice_en_37524084.mp3,"German English,Non native speaker",Youre not making fun of it youre making fun out of it
common_voice_en_37524085.mp3,"German English,Non native speaker",Tied matches are broken by sudden death through extra holes
common_voice_en_37524088.mp3,"German English,Non native speaker",The speakership is the oldest elected statewide office in the Commonwealth
common_voice_en_37524090.mp3,"German English,Non native speaker",He was defeated by Tommy Dreamer
common_voice_en_37524095.mp3,"German English,Non native speaker",During her studies she was politically active in the Uppsala Student Union
common_voice_en_37524098.mp3,"German English,Non native speaker",Credits adapted from the liner notes of Heartbreak Weather
common_voice_en_37575418.mp3,"German English,Non native speaker",She has since given birth to a second child
common_voice_en_37575514.mp3,"German English,Non native speaker",A large Zulu hut now is on the site
common_voice_en_37575536.mp3,"German English,Non native speaker",The program supports various kinds of grids and measurement methods
common_voice_en_37575549.mp3,"German English,Non native speaker",Located directly behind the academic buildings include turf soccer baseball and football fields
common_voice_en_37575557.mp3,"German English,Non native speaker",Other unincorporated places include Charlestown Markes Lemasters Church Hill and Upton
common_voice_en_37575560.mp3,"German English,Non native speaker",Utica is part of the Saint Charles School District
common_voice_en_37575584.mp3,"German English,Non native speaker",The sun with his fierce fire scorches and burns up all growing things
common_voice_en_37575594.mp3,"German English,Non native speaker",The Nazareth manager was Williams
common_voice_en_37575595.mp3,"German English,Non native speaker",While there he collected materials for his history
common_voice_en_37575603.mp3,"German English,Non native speaker",The neighborhood was considered highly diverse ethnically within Los Angeles
common_voice_en_37575604.mp3,"German English,Non native speaker",It is native to Africa Madagascar and Comoros
common_voice_en_37575622.mp3,"German English,Non native speaker",Mills now had the lightheavyweight titles
common_voice_en_37575646.mp3,"German English,Non native speaker",Fishes that swim in the lakes are migratory salmon and trout
common_voice_en_37575660.mp3,"German English,Non native speaker",Kennedy was born in Melbourne
common_voice_en_37575661.mp3,"German English,Non native speaker",He is known for hosting Canadian Idol
common_voice_en_37575663.mp3,"German English,Non native speaker",That is why men sometimes pray and sacrifice to him
common_voice_en_37575669.mp3,"German English,Non native speaker",The lifts were operated by the Big Sky Resort
common_voice_en_37575682.mp3,"German English,Non native speaker",Furthermore many traits are produced by the interaction of several genes
common_voice_en_37575686.mp3,"German English,Non native speaker",Most cars that win the award report a spike in sales
common_voice_en_37575687.mp3,"German English,Non native speaker",There is a small strip mall along with several convenience stores and restaurants
common_voice_en_37575689.mp3,"German English,Non native speaker",While at the University of Nebraska he joined The Delta Upsilon Fraternity
common_voice_en_37576416.mp3,"German English,Non native speaker",Popularity is still minimal as accuracy is paramount
common_voice_en_37576419.mp3,"German English,Non native speaker",Their crews then scrambled up the beach carrying their wounded
common_voice_en_37576420.mp3,"German English,Non native speaker",Many awards are given during the course of the festival
common_voice_en_37576435.mp3,"German English,Non native speaker",McGriff returned to racing after not racing for around ten years
